timestamp,lat,lon,altitude,velocity,direction,distance,vario,sl_distance,3tp_dist,elevation,velocity_lr,altitude_lr,elevation_lr,vario_lr,local_time,outline_x,outline_y,map_coordinate,pixel_distance_line,fraction,zoom_level
2024-05-19 14:27:13.755753,61.872575191766664,6.908816666666667,1214.0,3.8035323915294073,-1.8645675070970416,11268.611447467858,-1.583106806656827,4362.4149249808015,9687,605.1981431098691,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:13.755753+02:00,34.56020417735184,66.22126663988418,"[{""x"": 1179.3870696296294, ""y"": 922.5382566300494}, {""x"": 845.6935348148147, ""y"": 717.2691283150059}]",293.6172673858365,0,0
2024-05-19 14:27:14.756754,61.872608558466666,6.908892342066666,1214.756754,5.429369735265378,-0.6415917758478893,11268.611447467858,-1.5847675870184508,4364.955974789105,9684,607.4727747258846,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:14.756754+02:00,34.56120899544321,66.2203240372672,"[{""x"": 1179.6074902080466, ""y"": 922.3321034922673}, {""x"": 845.8037451040232, ""y"": 717.1660517461148}]",293.6172673858365,0,0
2024-05-19 14:27:15.757755,61.87262929591667,6.909055588416667,1215.757755,8.85752082645125,-0.04760481113792941,11268.611447467858,-1.5088378916125467,4372.301899567826,9682,610.0863569384774,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:15.757755+02:00,34.56337658075934,66.21973820792506,"[{""x"": 1180.0829796655414, ""y"": 922.2039789200355}, {""x"": 846.0414898327706, ""y"": 717.1019894599989}]",293.6172673858365,0,0
2024-05-19 14:27:16.758756,61.87260804146666,6.909289689,1216.758756,12.489346021258259,0.24924366560584288,11268.611447467858,-1.4668192585793358,4384.681413614672,9680,611.671030297691,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:16.758756+02:00,34.56648496870754,66.2203386424226,"[{""x"": 1180.7648470357344, ""y"": 922.3352977318777}, {""x"": 846.3824235178673, ""y"": 717.16764886592}]",293.6172673858365,0,0
2024-05-19 14:27:17.759757,61.87253668691667,6.909514614016667,1217.759757,14.199780921052428,0.550981850747929,11268.611447467858,-1.38146891944649,4398.4142324949225,9678,611.2578268268815,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:17.759757+02:00,34.569471523465744,66.2223543929376,"[{""x"": 1181.4199886309448, ""y"": 922.7761550838146}, {""x"": 846.7099943154725, ""y"": 717.3880775418884}]",293.6172673858365,0,0
2024-05-19 14:27:18.760758,61.87244059086667,6.909655421766667,1219.521516,12.973259969195512,0.83321038086532,11268.611447467858,-1.3478302891660487,4408.87797964247,9676,609.1419457487773,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:18.760758+02:00,34.57134116901247,66.22506907802617,"[{""x"": 1181.8301209289011, ""y"": 923.3698738355095}, {""x"": 846.9150604644506, ""y"": 717.684936917736}]",293.6172673858365,0,0
2024-05-19 14:27:19.761759,61.87232779478334,6.909734117266667,1222.285277,13.190995089394088,1.1030463685192688,11268.611447467858,-1.195240400800732,4416.889151643914,9673,605.8093903428623,8.199639376072959,1186.0348816500002,626.0698853483863,-1.2012681505350549,2024-05-19 16:27:19.761759+02:00,34.57238608799684,66.22825552326658,"[{""x"": 1182.0593381861459, ""y"": 924.0667695080346}, {""x"": 847.0296690930729, ""y"": 718.0333847539985}]",293.6172673858365,0,0
2024-05-19 14:27:20.762760,61.872223724,6.90975,1225.28828,11.588858531700337,1.330765844882761,11268.611447467858,-1.0158528756420677,4421.49570461333,9671,602.0903208386253,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:20.762760+02:00,34.57259697895736,66.23119547178662,"[{""x"": 1182.1055999999994, ""y"": 924.7097547930377}, {""x"": 847.0527999999998, ""y"": 718.3548773965}]",293.6172673858365,0,0
2024-05-19 14:27:21.763761,61.87213635325,6.90975,1228.291283,9.7040535252951,1.5643621574210003,11268.611447467858,-0.940199383461257,4424.723507253914,9669,598.8006380922195,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:21.763761+02:00,34.57259697895736,66.2336636448536,"[{""x"": 1182.1055999999994, ""y"": 925.2495598107439}, {""x"": 847.0527999999998, ""y"": 718.6247799053532}]",293.6172673858365,0,0
2024-05-19 14:27:22.764762,61.8720529365,6.909737253966667,1230.529524,9.290306691127192,1.8019694612916348,11268.611447467858,-0.8847012692324664,4427.193116857345,9667,595.4756534263477,8.812326450259325,1251.040771783333,608.0784311650154,-0.9002837872295196,2024-05-19 16:27:22.764762+02:00,34.57242773710483,66.23602011314141,"[{""x"": 1182.0684744870885, ""y"": 925.7649342886623}, {""x"": 847.0342372435443, ""y"": 718.8824671443124}]",293.6172673858365,0,0
